YTID,debut,fin,label1,label2,label3,label4
J9K_T_klwRQ,30,40,rain,,,
4Lb_BgcoExM,30,40,waterfall,stream,,
dktDmSB21JQ,0,10,stream,,,
Pq0U2GHYqCg,230,240,,rain,vehicule,speech
dWqVRGfXcMA,50,60,rain,speech,,
xBxDz0CFVn0,30,40,speech,stream,,
pR4U9eb_sOo,50,60,,rain,,
xtD9cKsTTu8,240,250,rain,,,
A2mxpZYCKSk,110,120,waterfall,,,
3PUqv5bETRk,30,40,rain,,,
j6sVwSK0B3Q,0,10,waterfall,,,
1i3FeSTii_Y,30,40,,stream,,
mOSMHfODFzs,230,240,speech,stream,,
b2B3agdZ1Mw,110,120,stream,,,
Adj2f6Z_Gfk,30,40,,stream,animal,
HzBNVQo9c4Q,30,40,rain,rain,,
RLegzwqs4Og,500,510,rain,rain,rain,
2gDwCOLJHOs,30,40,speech,waterfall,,
Lxsl_9XeVr0,520,530,rain,orage,orage,rain
v4jpw7-ZVhU,70,80,stream,,,
hFf2Qloq8Pc,70,80,splash,speech,stream,
wRphW91UZUA,0,10,rain,,,
8sRa2CH-pp4,30,40,stream,,,
RFUbDKS3W6s,340,350,stream,,,
8IJgzb5cPls,320,330,rain,rain,orage,orage
PTUEML2PtYc,1,11,rain,rain,,
QL-GkJ0BP0w,90,100,rain,orage,orage,rain
czQfzEXZuTU,30,40,rain,orage,orage,rain
CfpY0InwT1g,20,30,rain,rain,rain,
U63DitPwhF4,20,30,rain,orage,orage,
3poE9zc2bUs,30,40,stream,,,
3Z-0Cn4uFjA,30,40,waterfall,stream,,
IccWRFGfPro,30,40,rain,,,
bO19D4Vtlmo,240,250,,rain,orage,orage
sKdmY3NQl4I,460,470,rain,rain,orage,orage
D6SW5QgfmuM,30,40,rain,rain,,
ChDKSOopmUs,30,40,rain,,,
p6RhoJc9a5s,310,320,rain,orage,,
2G-BMlVRTCw,80,90,rain,orage,orage,rain
K21HGMK1ZWY,20,30,waterfall,,,
ra4G_cmoiVk,510,520,ecoulement,ecoulement,stream,
94jDpNVq_Mc,70,80,waterfall,stream,,
vB92GPo_pu0,170,180,speech,waterfall,stream,
A01VB5lBeyk,20,30,rain,orage,orage,
1_1X9l-Igmw,80,90,stream,,,
VsD9LZRAMmM,70,80,rain,waterfall,stream,rain
ofgfTlxl5F4,20,30,rain,,,
2lSFoxA9Hm4,30,40,speech,stream,,
KkWoPtv3i1s,0,10,rain,rain,rain,
QscQIvsA77I,450,460,stream,,,
FHr8zO7FIdg,9,19,boat,wave,,stream
oYxb-S6wKzs,30,40,speech,stream,,
EVGzabBIXLk,30,40,waterfall,,,
-dNN3A8-Lek,30,40,rain,,,
0xrYpzSnsBA,0,7,speech,stream,,
sRy0iUnqZhw,20,30,waterfall,stream,,
5SlnyygODc0,30,40,stream,,,
T_CYARJYomI,30,40,rain,rain,,
-FWxy7eaFJE,30,40,waterfall,stream,,
AEbHz6CsQRw,110,120,rain,,,
3pWUfF0c7l4,30,40,,speech,stream,
PxX1KKumbw0,0,10,splash,waterfall,stream,
-Bhh_EBGIbg,30,40,waterfall,,,
MCcYmAENHhI,330,340,rain,rain,,
nXKlXbLdGUc,30,40,rain,rain,rain,
BIo8Wntcd24,20,30,speech,waterfall,,
F_zqCvQAkRE,10,20,waterfall,,,
20nTUP0Obmc,3,13,speech,waterfall,,
xzJ1bcga-_Y,30,40,rain,ecoulement,rain,
-78PJlon8Zs,30,40,,speech,stream,
hkHpllrSu0s,50,60,rain,orage,orage,rain
rmjkYaVU_Pg,590,600,rain,speech,,
MR7uhVFUSnA,80,90,waterfall,,,
rptuQvh02F8,90,100,waterfall,stream,,
qQ4tZhsTQB4,30,40,rain,,,
egZM5tr2pOM,30,40,speech,stream,,
pxFvnpJjvjM,0,10,stream,,,
KqFRnVCCVMo,30,40,ecoulement,stream,,
3SQYK-BHnU0,30,40,,speech,stream,
39ifgRrm-yY,9,19,speech,stream,,
4LaG54RsNf8,10,20,rain,rain,,
8ZZwOFKifSY,60,70,rain,rain,rain,
4lMYA59o9i4,15,25,speech,waterfall,,
DhxJUwB9zxk,20,30,rain,rain,orage,orage
QQBrx-f4VOk,0,10,rain,orage,orage,
4yZGk04IJw4,30,40,waterfall,,,
zdjBeDLxEOk,30,40,stream,,,
dTcpnZJULuk,240,250,,stream,,
x25aKygypyI,50,60,splash,ecoulement,speech,stream
wCPbByYLc2w,22,32,rain,rain,rain,
3Pb1pDBe52U,30,40,stream,,,
IybG_w7TtTU,210,220,rain,,,
3l2qP9YClBw,40,50,rain,rain,,
naB0MtHKR4o,80,90,rain,orage,,
nAiFReBoQBg,510,520,rain,orage,orage,
xUKpHMa_Z1o,290,300,speech,stream,,
6yXIdFr__lE,15,25,rain,rain,rain,
Oy48YsdvkHE,0,10,,waterfall,stream,
iAPileVYHvE,80,90,rain,rain,orage,orage
252TDgwRuLY,6,16,speech,stream,,
N_XQWpFBjPI,20,30,,waterfall,,
dP4tjIORF-Y,180,190,ecoulement,speech,stream,
ZHe0M8c4XWA,0,10,rain,,,
N4kPxF5TNmk,140,150,speech,stream,,
6a-FJgx_7Pc,240,250,waterfall,,,
EnNE9_mGgc8,15,25,speech,stream,,
nNUlhkGBMsA,100,110,waterfall,,,
4LLWZCuGfgk,26,36,stream,,,
66-JkYDtqh8,30,40,stream,,,
Ew3wehHO3wo,510,520,rain,orage,orage,
5J7hT28kUiQ,30,40,rain,rain,orage,orage
BvIu7Z1-sMk,60,70,,stream,,
sknp8_K8CBU,10,20,rain,rain,,
mk1uvbTom3Y,10,20,rain,,,
g_DJVD08Tm0,60,70,rain,rain,rain,
5aBnq3MmZw4,30,40,rain,rain,orage,orage
oh7d67COxlw,40,50,rain,,,
Kud9AIOPvoA,0,10,rain,orage,orage,
retPLY3QU3c,40,50,speech,waterfall,,
9NWpZsfkk2Q,30,40,rain,rain,rain,
r--bvtqyXzs,30,40,rain,rain,,
Z82H7vNabzo,40,50,waterfall,,,
NO1m6SFg7KI,0,10,rain,orage,orage,rain
OUpz8u18VuE,100,110,rain,rain,,
Up4xv1vVLRc,70,80,ecoulement,speech,stream,
GT6VEFhyezk,9,19,,rain,rain,orage
3vO8XpivBhw,29,39,,waterfall,,
ZaXSyWZDftk,40,50,rain,rain,,
fMGdqOpuKss,200,210,rain,rain,,
yrP1c4KzHFo,180,190,rain,rain,orage,orage
csmQ66kaQmo,360,370,stream,,,
SLMP0PNGCDw,30,40,waterfall,,,
Bt3PemovohA,222,232,stream,,,
23wtCcm4iWQ,30,40,rain,rain,,
1Einzoi7gzw,30,40,rain,,,
njiFbOIeP4Y,40,50,wave,,rain,orage
U9goIzYo2GY,3,13,rain,rain,rain,
M0A9qlwfylE,220,230,rain,vehicule,car,rain
hPugG_6ss2U,30,40,rain,rain,orage,orage
-ZwmWiTQCok,30,40,waterfall,,,
Dvw-ikW0jQw,30,40,rain,,,
5BmCVMbGECI,2,12,stream,,,
vab9pULMmCc,30,40,stream,,,
NSz1xR1a9Ro,50,60,stream,,,
4-U3FnJoHww,210,220,speech,stream,,
BDIYReXRJS0,30,40,,stream,,
1it0wXTaX4Q,30,40,stream,,,
1GUAWETtesg,30,40,speech,stream,,
H7Z2sK-PWgY,70,80,waterfall,stream,,
D8lCtPZ9w9A,14,24,rain,rain,rain,
2a95IkhBD_4,100,110,waterfall,,,
v3Eqdfi5nXU,210,220,stream,,,
ibzlAi4VRDc,40,50,rain,speech,,
NEWcXUHtFFU,60,70,rain,rain,orage,orage
OakoeQ9YXhk,0,10,rain,,,
Zc4eDojBhlI,350,360,rain,rain,,
Ibbl6TewkHo,220,230,rain,orage,orage,rain
7xrylZH01X0,0,10,waterfall,,,
4eNQE_XLilM,380,390,rain,,,
OSLI7fhWyqc,130,140,waterfall,,,
3vyIRrllqow,0,4,rain,rain,,
AKSFUbeSxVg,30,40,speech,waterfall,stream,
-iLNkGemOS8,30,40,rain,rain,,
JOXMOdLIbPc,150,160,speech,stream,,
3EsTwvyEPAU,30,40,speech,stream,,
kM-CBMH1ehA,30,40,rain,rain,,
dZGMYCw9Ob0,60,70,rain,rain,,
g_z0np2wJ7M,190,200,,waterfall,stream,
G8UAtJTP8fE,60,70,rain,,,
heAZnCHZFa8,400,410,stream,,,
mS1pTXt7uf0,30,40,ecoulement,speech,stream,
cX2S0YfAbFE,210,220,stream,,,
ORT25T0R-Ks,90,100,waterfall,,,
u3w9kHGlIgg,40,50,rain,speech,,
YFc3YvlZ_Eg,140,150,rain,rain,rain,
3A55CHymIu8,30,40,speech,stream,,
zfI2lm2MHx8,20,30,rain,vehicule,,
oK8C0IYO7JU,170,180,stream,,,
_va5YHchwig,30,40,rain,rain,,
toC4QTRkZT8,70,80,rain,,,
164xOqUzg8Q,9,19,speech,stream,,
0xjrw60KFh0,140,150,rain,rain,orage,orage
ufkxsT3wcpU,30,40,stream,,,
Cb1i5ewiD3g,580,590,rain,orage,orage,
aUpcJRI1NyE,430,440,ecoulement,stream,,
9RMGCpQbqAA,340,350,speech,stream,,
DYGaEWwralg,30,40,speech,waterfall,,
pxT8bpQvaIc,150,160,rain,speech,,
36Em-kH_QEQ,30,40,speech,stream,,
z4CawBkCbR4,10,20,rain,vehicule,car,rain
55J1oe5ZCgM,10,20,rain,rain,orage,orage
zSXqCosOVuo,470,480,rain,rain,,
ESgnoz1IrOg,30,40,rain,,,
QjeOoDPkbwE,70,80,rain,rain,,
4x9sTigcNQ0,30,40,waterfall,,,
gkn6wM6B1CI,140,150,waterfall,,,
yDZEBlDPxyo,80,90,rain,orage,orage,
m6KiWOIEy6M,10,20,rain,speech,,
XY3b87uFxvM,30,40,rain,orage,orage,rain
nKiWwL-0vT4,51,61,rain,orage,orage,rain
Vyf_ONEmnwA,0,10,rain,orage,orage,
iGAHrpWbuOo,10,20,stream,,,
nUrk36kzczQ,70,80,,rain,vehicule,speech
_SI8GYJCwdo,10,20,rain,rain,,
3u3Do2iz354,20,30,waterfall,stream,,
LvxOmUG7i1M,70,80,stream,,,
EETSEDBPG3s,110,120,,stream,,
Dg-W6FVDI9U,140,150,speech,stream,,
ixa_gipYQAg,30,40,waterfall,stream,,
5X81qN7PLCw,560,570,rain,orage,orage,rain
90DoNVwwYa8,30,40,rain,rain,,
oE6yzyNgVsY,30,40,splash,ecoulement,speech,stream
TRVIWHPPdN4,10,20,waterfall,,,
wdCxj58juvI,30,40,rain,rain,rain,
iAwhOt-ujRk,0,10,rain,,,
ZIl4lXJBx9Q,19,29,rain,rain,,
3BAPfmUbev0,30,40,,speech,stream,
51Kvsp01J9A,40,50,rain,orage,rain,
0tDUaqm40Ds,430,440,rain,vehicule,,
41CLCpc_ArA,30,40,rain,rain,,
bME0YhUoj4E,230,240,waterfall,,,
H0DLb-0_t0U,30,40,rain,rain,,
iqBB0MK6Mi4,0,10,rain,orage,orage,rain
ieG31tm-Xjo,30,40,rain,,,
kF1qc5X-bD8,10,20,vehicule,speech,stream,
KBe_34WblIM,30,40,rain,orage,,
6LXjQlpQdwA,440,450,rain,,,
AaExZV45s4c,30,40,stream,,,
eOTRoVjyFak,340,350,stream,,,
2YdZJQOb94E,20,30,waterfall,,,
qUuFqZuzk5o,50,60,rain,rain,orage,orage
9_M-14XlW0Q,30,40,rain,rain,rain,
j8HSlMknCXE,30,40,rain,rain,,
OZJbmxe8Elk,40,50,stream,,,
e3Yl1Kf32Us,30,40,rain,,,
-a6v7VQjfII,60,70,rain,rain,,
Snw29nQYsv0,100,110,waterfall,,,
0LqegmkmcmA,17,27,waterfall,,,
5Hir6ZE-XYs,30,40,speech,stream,,
0JZetKN2fMw,40,50,rain,rain,orage,rain
JeVjgJSlA8Q,110,120,stream,,,
o7ho_An0ooE,30,40,rain,rain,rain,
9wj7we4XOEY,140,150,,rain,orage,
2csHJSFN288,30,40,stream,,,
1NgQoODj7QA,30,40,stream,,,
cGfvuB7OEiE,30,40,rain,rain,,
yVYCdnZSs58,30,40,waterfall,,,
0Z_u5K3Vgbw,30,40,speech,stream,,
WmiJDYTt9_A,310,320,stream,,,
iKi_WgdM3b4,340,350,stream,,,
4WnAV48E8jI,24,34,stream,,,
wMgUu_1p6Yw,30,40,speech,waterfall,,
3s0Q86kOCis,14,24,waterfall,,,
55Nti6nZv24,30,40,speech,stream,,
t79eAUXnams,20,30,stream,,,
FNR08S4dEc0,0,10,waterfall,,,
URnLni3NGgM,0,10,speech,waterfall,,
SXM_YSOBhP0,490,500,rain,orage,orage,
-6WzzJImdws,30,40,waterfall,,,
-9jguMTsT_k,430,440,rain,speech,,
lYUoyclhFBA,0,10,waterfall,,,
ZYcO1aHm7Qs,50,60,,rain,vehicule,
ae6EbwqZs9o,30,40,rain,,,
hXDandAtSQM,10,20,rain,speech,,
349V-W6TW20,1,11,,stream,,
_nPJcA3EcNo,70,80,rain,speech,,
Jq7xZHyhJBU,80,90,rain,,,
dDt7l8CiT7M,0,10,rain,orage,orage,
Eei-9w8hM_Y,40,50,speech,waterfall,,
xTSWnCiApuw,190,200,rain,orage,orage,
-16ZFtFAu8I,270,280,,speech,stream,
iXEpY_5ivDo,460,470,rain,orage,orage,
-RaCH2huqdc,9,19,,waterfall,stream,
XSisvSyDM3I,340,350,rain,orage,orage,rain
AXRpS1FaBjk,30,40,rain,rain,,
NMnpaSGo2xc,30,40,stream,,,
qbKhAePDCbE,50,60,rain,speech,,
3J2oAKsuIQg,30,40,,stream,,
sbLw7do4veY,60,70,stream,,,
264mSglALO0,550,560,rain,rain,orage,orage
tRw2HjHDVZI,140,150,rain,rain,orage,orage
kdQE1YeU3BU,240,250,speech,stream,,
3UvfaAXBPoo,10,20,waterfall,stream,,
8N-sgJB6Ias,30,40,rain,rain,,
-Chm_TzeYjA,40,50,,rain,,
PgVn9K9K3As,20,30,,rain,vehicule,speech
d6mXSgYm4JU,330,340,stream,animal,,
PytM3pMnGjw,40,50,rain,rain,,
5EFYHBn7660,20,30,boat,rain,vehicule,speech
-EQByFLFqig,21,31,rain,orage,rain,
t1SBD5drcKQ,170,180,stream,,,
Agh2EKINlSw,30,40,rain,rain,,
FOoQk1SxM7U,10,20,rain,rain,,
NaODcvzrWNM,40,50,rain,orage,orage,rain
oQKCsBlHCVU,70,80,stream,,,
0fVM17dtoIw,30,40,waterfall,,,
ww_nfkkHVEI,0,10,rain,rain,,
asA_jAOzbw0,150,160,speech,stream,,
LT80mm7UBJk,200,210,speech,stream,,
hWfxPQ6g4Is,40,50,rain,rain,,
G52wVwwmibw,110,120,waterfall,stream,,
YABcsidKI10,0,10,stream,,,
_HjZbE8Ozuk,0,10,ecoulement,speech,stream,
3igmCMqi7R8,30,40,rain,orage,orage,
AfMlXEOeSA8,30,40,rain,,,
9J5rnlMIYwg,200,210,stream,,,
2Xu7G_5dcHU,120,130,rain,,,
PEAIVf2F8eA,30,40,speech,waterfall,,
Ku2e09azlvM,330,340,,waterfall,stream,
XES8_f-zuL0,80,90,rain,orage,orage,
z4sX27TnCxs,20,30,stream,,,
9L5s6WTVeRE,9,19,rain,,,
hso6w8KbEkM,10,20,stream,,,
PkbUV3VqNfc,50,60,rain,rain,rain,
76jpIgi-OtY,30,40,stream,,,
ycG46mm5jZk,400,410,waterfall,,,
RySRqm8gs84,2,12,rain,orage,rain,
N9tY5W8lyFE,70,80,rain,rain,,
VPR1e-Jsmds,30,40,speech,stream,,
mL0aMdMHqSs,80,90,waterfall,stream,,
wP8ZKrlx3oA,40,50,rain,rain,,
fBvViHUWZbo,0,10,,waterfall,stream,
RUg-faVzla4,270,280,rain,speech,,
CF1N_U2oT40,70,80,waterfall,,,
TENamrXCOyQ,120,130,stream,,,
988LkZfWE4c,30,40,rain,,,
rKUU0pYEI6o,10,20,stream,,,
zzW6mUtNu5c,0,10,rain,,,
v8CkC7C-Lfg,350,360,splash,speech,stream,
-NhQ2e3GPg4,16,26,,speech,,stream
RXEu6I6j8tk,110,120,rain,,,
0IeLcTUog0E,27,37,speech,stream,,
z5oYO2t5ZDk,110,120,rain,orage,orage,
362UotAGKM8,30,40,speech,stream,,
sSbowzpqHCc,0,10,stream,,,
Epw2ffqSFHA,200,210,stream,,,
FtNE7hLjnRs,30,40,rain,rain,,
Mb3xRezrh_s,0,10,,waterfall,,
dnhtzWda-FU,260,270,rain,rain,,
0Qu0UcUQhdw,4,14,stream,,,
tLYDizvVeRI,30,40,rain,vehicule,car,rain
mypNduCcdg8,30,40,rain,,,
xmSXZ6zMhBU,50,60,rain,rain,,
PWxxAzD3ic4,180,190,rain,,,
Mt0HHTVgvv4,30,40,,waterfall,,
KAnfIsL6TzQ,580,590,rain,rain,rain,
7cA7UjHk0WU,50,60,speech,stream,,
akT73Tzmvyo,40,50,stream,,,
H3znbPaPfL4,0,10,rain,orage,orage,
wBWjf5k9sQ4,140,150,stream,,,
2Gr0eI5Y2X8,10,20,rain,orage,orage,
BI9-pNWZZaE,30,40,waterfall,,,
Gn32Vey5LE0,10,20,speech,waterfall,stream,
zDfFgCP2Iys,0,10,speech,waterfall,stream,
3lCA_wyaLpM,130,140,speech,stream,,
YQW1Kp3fBaA,90,100,rain,orage,orage,rain
9Z5AVOR7KyA,30,40,stream,,,
5CXOr4qJp7s,30,40,speech,stream,,
EmyiJq3UOO4,10,20,rain,rain,,
vDesxZe5tuE,200,210,speech,stream,,
P2IhuMOltHU,30,40,speech,stream,,
BkcXsC4AhIc,20,30,rain,rain,,
3Plb1QZBuZo,6,16,speech,stream,,
36VJzv_eVIM,14,24,rain,rain,,
2wrQuWK_hCY,7,17,rain,orage,orage,rain
BsMI1OUPT7M,280,290,rain,,,
YGwAfU1mSjI,20,30,stream,,,
RC2za_AFZl8,170,180,rain,,,
JERlIC3_IT0,30,40,rain,,,
ga_qsRgrTTc,50,60,rain,rain,rain,
3CyHW6MDGPc,30,40,speech,stream,,
8hgWjHhoes8,80,90,rain,vehicule,,
V1PJawziYmg,20,30,stream,,,
m8Hy2leYQ9U,570,580,rain,orage,orage,rain
xrEVo1zAa-k,100,110,speech,stream,,
gGJrcfv0Co0,30,40,rain,rain,,
QEX_zLDc2ZU,310,320,speech,stream,,
vQZHPoGL_jI,40,50,stream,,,
8TABmvhP0cQ,40,50,rain,rain,,
VIXAX78f5DE,6,16,speech,stream,,
aJgJ7l5m-rw,40,50,rain,rain,rain,
q-jor-n4qQY,160,170,stream,,,
wRH480I3D5E,20,30,stream,,,
OoOasZZRbec,40,50,speech,stream,,
lJUKqaQXgTI,30,40,waterfall,,,
